0;4;1.125;1.25
1;4;1.125;1.25
2;4;1.125;1.25
3;4;1.125;1.25
4;4;1.125;1.25
5;4;1.125;1.25
6;4;1.125;1.25
7;4;1.125;1.25
8;4;1.125;1.25
9;4;1.125;1.25
10;4;1.125;1.25
11;4;1.125;1.25
12;4;1.125;1.25
13;4;1.125;1.25
14;4;1.125;1.25
15;4;1.125;1.25
16;4;1.125;1.25
17;4;1.125;1.25
18;4;1.125;1.25
19;4;1.125;1.25
20;4;1.125;1.25
21;4;1.125;1.25
22;4;1.125;1.25
23;4;1.125;1.25
24;4;1.125;1.25
25;4;1.125;1.25
26;4;1.125;1.25
27;4;1.125;1.25
28;4;1.125;1.25
29;4;1.125;1.25
30;4;1.125;1.25
31;4;1.125;1.25
32;4;1.125;1.25
33;4;1.125;1.25
34;4;1.125;1.25
35;4;1.125;1.25
36;4;1.125;1.25
37;4;1.125;1.25
38;4;1.125;1.25
39;4;1.125;1.25
40;4;1.125;1.25
41;4;1.125;1.25
42;4;1.125;1.25
43;4;1.125;1.25
44;4;1.125;1.25
45;4;1.125;1.25
46;4;1.125;1.25
47;4;1.125;1.25
48;4;1.125;1.25
49;4;1.125;1.25
50;4;1.125;1.25
51;4;1.125;1.25
52;4;1.125;1.25
53;4;1.125;1.25
54;4;1.125;1.25
55;4;1.125;1.25
56;4;1.125;1.25
57;4;1.125;1.25
58;4;1.125;1.25
59;4;1.125;1.25
60;4;1.125;1.25
61;4;1.125;1.25
62;4;1.125;1.25
63;4;1.125;1.25
64;4;1.125;1.25
65;4;1.125;1.25
66;4;1.125;1.25
67;4;1.125;1.25
68;4;1.125;1.25
69;4;1.125;1.25
70;4;1.125;1.25
71;4;1.125;1.25
72;4;1.125;1.25
73;4;1.125;1.25
74;4;1.125;1.25
75;4;1.125;1.25
76;4;1.125;1.25
77;4;1.125;1.25
78;4;1.125;1.25
79;4;1.125;1.25
80;4;1.125;1.25
81;4;1.125;1.25
82;4;1.125;1.25
83;4;1.125;1.25
84;4;1.125;1.25
85;4;1.125;1.25
86;4;1.125;1.25
87;4;1.125;1.25
88;4;1.125;1.25
89;4;1.125;1.25
90;4;1.125;1.25
91;4;1.125;1.25
92;4;1.125;1.25
93;4;1.125;1.25
94;4;1.125;1.25
95;4;1.125;1.25
96;4;1.125;1.25
97;4;1.125;1.25
98;4;1.125;1.25
99;4;1.125;1.25
100;4;1.125;1.25
101;4;1.125;1.25
102;4;1.125;1.25
103;4;1.125;1.25
104;4;1.125;1.25
105;4;1.125;1.25
106;4;1.125;1.25
107;4;1.125;1.25
108;4;1.125;1.25
109;4;1.125;1.25
110;4;1.125;1.25
111;4;1.125;1.25
112;4;1.125;1.25
113;4;1.125;1.25
114;4;1.125;1.25
115;4;1.125;1.25
116;4;1.125;1.25
117;4;1.125;1.25
118;4;1.125;1.25
119;4;1.125;1.25
120;4;1.125;1.25
121;4;1.125;1.25
122;4;1.125;1.25
123;4;1.125;1.25
124;4;1.125;1.25
125;4;1.125;1.25
126;4;1.125;1.25
127;4;1.125;1.25
128;4;1.125;1.25
129;4;1.125;1.25
130;4;1.125;1.25
131;4;1.125;1.25
132;4;1.125;1.25
133;4;1.125;1.25
134;4;1.125;1.25
135;4;1.125;1.25
136;4;1.125;1.25
137;4;1.125;1.25
138;4;1.125;1.25
139;4;1.125;1.25
140;4;1.125;1.25
141;4;1.125;1.25
142;4;1.125;1.25
143;4;1.125;1.25
144;4;1.125;1.25
145;4;1.125;1.25
146;4;1.125;1.25
147;4;1.125;1.25
148;4;1.125;1.25
149;4;1.125;1.25
150;4;1.125;1.25
151;4;1.125;1.25
152;4;1.125;1.25
153;4;1.125;1.25
154;4;1.125;1.25
155;4;1.125;1.25
156;4;1.125;1.25
157;4;1.125;1.25
158;4;1.125;1.25
159;4;1.125;1.25
160;4;1.125;1.25
161;4;1.125;1.25
162;4;1.125;1.25
163;4;1.125;1.25
164;4;1.125;1.25
165;4;1.125;1.25
166;4;1.125;1.25
167;4;1.125;1.25
168;4;1.125;1.25
169;4;1.125;1.25
170;4;1.125;1.25
171;4;1.125;1.25
172;4;1.125;1.25
173;4;1.125;1.25
174;4;1.125;1.25
175;4;1.125;1.25
176;4;1.125;1.25
177;4;1.125;1.25
178;4;1.125;1.25
179;4;1.125;1.25
180;4;1.125;1.25
181;4;1.125;1.25
182;4;1.125;1.25
183;4;1.125;1.25
184;4;1.125;1.25
185;4;1.125;1.25
186;4;1.125;1.25
187;4;1.125;1.25
188;4;1.125;1.25
189;4;1.125;1.25
190;4;1.125;1.25
191;4;1.125;1.25
192;4;1.125;1.25
193;4;1.125;1.25
194;4;1.125;1.25
195;4;1.125;1.25
196;4;1.125;1.25
197;4;1.125;1.25
198;4;1.125;1.25
199;4;1.125;1.25
200;4;1.125;1.25
201;4;1.125;1.25
202;4;1.125;1.25
203;4;1.125;1.25
204;4;1.125;1.25
205;4;1.125;1.25
206;4;1.125;1.25
207;4;1.125;1.25
208;4;1.125;1.25
209;4;1.125;1.25
210;4;1.125;1.25
211;4;1.125;1.25
212;4;1.125;1.25
213;4;1.125;1.25
214;4;1.125;1.25
215;4;1.125;1.25
216;4;1.125;1.25
217;4;1.125;1.25
218;4;1.125;1.25
219;4;1.125;1.25
220;4;1.125;1.25
221;4;1.125;1.25
222;4;1.125;1.25
223;4;1.125;1.25
224;4;1.125;1.25
225;4;1.125;1.25
226;4;1.125;1.25
227;4;1.125;1.25
228;4;1.125;1.25
229;4;1.125;1.25
230;4;1.125;1.25
231;4;1.125;1.25
232;4;1.125;1.25
233;4;1.125;1.25
234;4;1.125;1.25
235;4;1.125;1.25
236;4;1.125;1.25
237;4;1.125;1.25
238;4;1.125;1.25
239;4;1.125;1.25
240;4;1.125;1.25
241;4;1.125;1.25
242;4;1.125;1.25
243;4;1.125;1.25
244;4;1.125;1.25
245;4;1.125;1.25
246;4;1.125;1.25
247;4;1.125;1.25
248;4;1.125;1.25
249;4;1.125;1.25
250;4;1.125;1.25
251;4;1.125;1.25
252;4;1.125;1.25
253;4;1.125;1.25
254;4;1.125;1.25
255;4;1.125;1.25
256;4;1.125;1.25
257;4;1.125;1.25
258;4;1.125;1.25
259;4;1.125;1.25
260;4;1.125;1.25
261;4;1.125;1.25
262;4;1.125;1.25
263;4;1.125;1.25
264;4;1.125;1.25
265;4;1.125;1.25
266;4;1.125;1.25
267;4;1.125;1.25
268;4;1.125;1.25
269;4;1.125;1.25
270;4;1.125;1.25
271;4;1.125;1.25
272;4;1.125;1.25
273;4;1.125;1.25
274;4;1.125;1.25
275;4;1.125;1.25
276;4;1.125;1.25
277;4;1.125;1.25
278;4;1.125;1.25
279;4;1.125;1.25
280;4;1.125;1.25
281;4;1.125;1.25
282;4;1.125;1.25
283;4;1.125;1.25
284;4;1.125;1.25
285;4;1.125;1.25
286;4;1.125;1.25
287;4;1.125;1.25
288;4;1.125;1.25
289;4;1.125;1.25
290;4;1.125;1.25
291;4;1.125;1.25
292;4;1.125;1.25
293;4;1.125;1.25
294;4;1.125;1.25
295;4;1.125;1.25
296;4;1.125;1.25
297;4;1.125;1.25
298;4;1.125;1.25
299;4;1.125;1.25
300;4;1.125;1.25
301;4;1.125;1.25
302;4;1.125;1.25
303;4;1.125;1.25
304;4;1.125;1.25
305;4;1.125;1.25
306;4;1.125;1.25
307;4;1.125;1.25
308;4;1.125;1.25
309;4;1.125;1.25
310;4;1.125;1.25
311;4;1.125;1.25
312;4;1.125;1.25
313;4;1.125;1.25
314;4;1.125;1.25
315;4;1.125;1.25
316;4;1.125;1.25
317;4;1.125;1.25
318;4;1.125;1.25
319;4;1.125;1.25
320;4;1.125;1.25
321;4;1.125;1.25
322;4;1.125;1.25
323;4;1.125;1.25
324;4;1.125;1.25
325;4;1.125;1.25
326;4;1.125;1.25
327;4;1.125;1.25
328;4;1.125;1.25
329;4;1.125;1.25
330;4;1.125;1.25
331;4;1.125;1.25
332;4;1.125;1.25
333;4;1.125;1.25
334;4;1.125;1.25
335;4;1.125;1.25
336;4;1.125;1.25
337;4;1.125;1.25
338;4;1.125;1.25
339;4;1.125;1.25
340;4;1.125;1.25
341;4;1.125;1.25
342;4;1.125;1.25
343;4;1.125;1.25
344;4;1.125;1.25
345;4;1.125;1.25
346;4;1.125;1.25
347;4;1.125;1.25
348;4;1.125;1.25
349;4;1.125;1.25
350;4;1.125;1.25
351;4;1.125;1.25
352;4;1.125;1.25
353;4;1.125;1.25
354;4;1.125;1.25
355;4;1.125;1.25
356;4;1.125;1.25
357;4;1.125;1.25
358;4;1.125;1.25
359;4;1.125;1.25
360;4;1.125;1.25
361;4;1.125;1.25
362;4;1.125;1.25
363;4;1.125;1.25
364;4;1.125;1.25
365;4;1.125;1.25
366;4;1.125;1.25
367;4;1.125;1.25
368;4;1.125;1.25
369;4;1.125;1.25
370;4;1.125;1.25
371;4;1.125;1.25
372;4;1.125;1.25
373;4;1.125;1.25
374;4;1.125;1.25
375;4;1.125;1.25
376;4;1.125;1.25
377;4;1.125;1.25
378;4;1.125;1.25
379;4;1.125;1.25
380;4;1.125;1.25
381;4;1.125;1.25
382;4;1.125;1.25
383;4;1.125;1.25
384;3;1.125;1.25
385;3;1.125;1.25
386;3;1.125;1.25
387;3;1.125;1.25
388;3;1.125;1.25
389;3;1.125;1.25
390;3;1.125;1.25
391;3;1.125;1.25
392;3;1.125;1.25
393;3;1.125;1.25
394;3;1.125;1.25
395;3;1.125;1.25
396;3;1.125;1.25
397;3;1.125;1.25
398;3;1.125;1.25
399;3;1.125;1.25
400;3;1.125;1.25
401;3;1.125;1.25
402;3;1.125;1.25
403;3;1.125;1.25
404;3;1.125;1.25
405;3;1.125;1.25
406;3;1.125;1.25
407;3;1.125;1.25
408;3;1.125;1.25
409;3;1.125;1.25
410;3;1.125;1.25
411;3;1.125;1.25
412;3;1.125;1.25
413;3;1.125;1.25
414;3;1.125;1.25
415;3;1.125;1.25
416;3;1.125;1.25
417;3;1.125;1.25
418;3;1.125;1.25
419;3;1.125;1.25
420;3;1.125;1.25
421;3;1.125;1.25
422;3;1.125;1.25
423;3;1.125;1.25
424;3;1.125;1.25
425;3;1.125;1.25
426;3;1.125;1.25
427;3;1.125;1.25
428;3;1.125;1.25
429;3;1.125;1.25
430;3;1.125;1.25
431;3;1.125;1.25
432;3;1.125;1.25
433;3;1.125;1.25
434;3;1.125;1.25
435;3;1.125;1.25
436;3;1.125;1.25
437;3;1.125;1.25
438;3;1.125;1.25
439;3;1.125;1.25
440;3;1.125;1.25
441;3;1.125;1.25
442;3;1.125;1.25
443;3;1.125;1.25
444;3;1.125;1.25
445;3;1.125;1.25
446;3;1.125;1.25
447;3;1.125;1.25
448;3;1.125;1.25
449;3;1.125;1.25
450;3;1.125;1.25
451;3;1.125;1.25
452;3;1.125;1.25
453;3;1.125;1.25
454;3;1.125;1.25
455;3;1.125;1.25
456;3;1.125;1.25
457;3;1.125;1.25
458;3;1.125;1.25
459;3;1.125;1.25
460;3;1.125;1.25
461;3;1.125;1.25
462;3;1.125;1.25
463;3;1.125;1.25
464;3;1.125;1.25
465;3;1.125;1.25
466;3;1.125;1.25
467;3;1.125;1.25
468;3;1.125;1.25
469;3;1.125;1.25
470;3;1.125;1.25
471;3;1.125;1.25
472;3;1.125;1.25
473;3;1.125;1.25
474;3;1.125;1.25
475;3;1.125;1.25
476;3;1.125;1.25
477;3;1.125;1.25
478;3;1.125;1.25
479;3;1.125;1.25
480;3;1.125;1.25
481;3;1.125;1.25
482;3;1.125;1.25
483;3;1.125;1.25
484;3;1.125;1.25
485;3;1.125;1.25
486;3;1.125;1.25
487;3;1.125;1.25
488;3;1.125;1.25
489;3;1.125;1.25
490;3;1.125;1.25
491;3;1.125;1.25
492;3;1.125;1.25
493;3;1.125;1.25
494;3;1.125;1.25
495;3;1.125;1.25
496;3;1.125;1.25
497;3;1.125;1.25
498;3;1.125;1.25
499;3;1.125;1.25
