0,0,0.99,1.01,0.99,1.01,0.99,1.01,0.99,1.01,0.99,1.01,0.99,1.01,0.99,1.01,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,-0,0.0001,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.05,0.977233105283273,1.01001119893558,0.989998729219037,1.010000024639083,0.989997669818552,1.010000141893693,0.989998729217827,1.010000024640098,0.989997428781338,1.010000059570125,0.989915575152673,1.010007916557957,0.977233105283273,1.01001119893558,-0.000016246046665,0.012874810884375,-0.000007916532175,0.000184424821315,-0.000007916532175,0.000184424821315,-0.000010246713623,0.000184566715008,-0.000000141868693,0.000102330156546,-0.000000141868693,0.000102330156546,-0.000001434175551,0.000102360765982,-0.000000030609314,0.000101292306737,-0.00000005956949,0.000102571218028,-0.000011198542893,0.012866894326419,-0.000011198542893,0.012866894326419,-0.000000000126393,0.000100000063703,-0.000001270780963,0.000100024639083,-0.000000024765159,0.000101270844348,-0.000000000063703,0.000100000126393,-0.000000000063703,0.000100000126393,-0.000001270845876,0.000100024766491,-0.00000002463978,0.000101270781856,-0.00000002463978,0.000101270781856,-0.000001303550998,0.000101299741959,-0.000000028960176,0.000101278911291,-0.000000024638765,0.000101270780646,-0.000000024638765,0.000101270780646,0.0327781,0.0200013,0.0200025,0.0200013,0.0200026,0.0200923,0.0327781,0.0128911,0.000192341,0.000192341,0.000194813,0.000102472,0.000102472,0.000103795,0.000101323,0.000102631,0.0128781,0.0128781,0.0001,0.000101295,0.000101296,0.0001,0.0001,0.000101296,0.000101295,0.000101295,0.000102603,0.000101308,0.000101295,0.000101295,2.80937e-05,2.90136e-08,1.20957e-06,2.9016e-08,1.05788e-07,1.29578e-05,2.80937e-05,4.10507e-05,1.29578e-05,1.29578e-05,1.41673e-05,1.20953e-06,1.20953e-06,1.26994e-06,6.04157e-08,1.05787e-07,2.80929e-05,2.80929e-05,6.49009e-11,2.90136e-08,2.90779e-08,6.49009e-11,6.49009e-11,2.90809e-08,2.90154e-08,2.90154e-08,7.43871e-08,4.53711e-08,2.9013e-08,2.9013e-08,
0.05,0.1,0.965188643093523,0.997678758856647,0.989997490571848,1.010000036531608,0.98999331315746,1.010000436299938,0.989997490567594,1.010000036534496,0.989994848603002,1.01000009953164,0.98967579383378,1.009937879929789,0.965188643093523,0.997678758856647,0.01198276172183,0.024943051556286,0.000062107623024,0.000424218612949,0.000062107623024,0.000424218612949,0.000059829317824,0.000421512146092,-0.000000448749918,0.000106699292712,-0.000000448749918,0.000106699292712,-0.000000858366719,0.000105493780178,-0.000000066186187,0.000102618294753,-0.00000012453037,0.000105176395729,0.012071241910097,0.025161356144267,0.012071241910097,0.025161356144267,-0.000000000191853,0.000100000065503,-0.000001271928151,0.000098799031607,-0.000000049222037,0.000102521992231,-0.000000000128003,0.000100000254353,-0.000000000128003,0.000100000254353,-0.000001272058846,0.000098799287286,-0.000000049033861,0.000102521931771,-0.000000049033861,0.000102521931771,-0.000001341357757,0.000101314498873,-0.000000058396308,0.000102558153102,-0.000000049030973,0.000102521927517,-0.000000049030973,0.000102521927517,0.0324901,0.0200025,0.0200071,0.0200025,0.0200053,0.0202621,0.0324901,0.0129603,0.000362111,0.000362111,0.000361683,0.000107148,0.000107148,0.000106352,0.000102684,0.000105301,0.0130901,0.0130901,0.0001,0.000100071,0.000102571,0.0001,0.0001,0.000100071,0.000102571,0.000102571,0.000102656,0.000102617,0.000102571,0.000102571,5.61347e-05,5.80399e-08,2.71461e-06,5.80457e-08,2.44951e-07,2.63601e-05,5.61347e-05,8.24933e-05,2.636e-05,2.636e-05,2.90746e-05,2.71451e-06,2.71451e-06,2.86796e-06,1.53449e-07,2.44948e-07,5.61332e-05,5.61332e-05,1.30598e-10,5.80399e-08,5.81693e-08,1.30598e-10,1.30598e-10,5.81763e-08,5.80444e-08,5.80444e-08,1.49549e-07,9.15033e-08,5.80387e-08,5.80387e-08,
0.1,0.15,0.953434119745296,0.985647117112173,0.989996267097208,1.010000048491486,0.989985047376429,1.009998994229784,0.989996267088278,1.010000048497097,0.989992196947214,1.010000141193744,0.989289588903491,1.009719155036502,0.953434119745296,0.985647117112173,0.023541263291381,0.036565863769966,0.000277750886545,0.000813505172776,0.000277750886545,0.000813505172776,0.000272404345254,0.000804199464773,0.000000961944517,0.000114996449555,0.000000961944517,0.000114996449555,0.00000077738877,0.000112506491076,-0.00000010914355,0.000104015485759,-0.000000190994301,0.000107852853344,0.023861796659438,0.037156966489581,0.023861796659438,0.037156966489581,-0.000000000258084,0.000100000067312,-0.00000127285514,0.000097588443834,-0.000000073435499,0.000103757656034,-0.000000000193089,0.00010000038386,-0.000000000193089,0.00010000038386,-0.000001273051638,0.000097588827785,-0.000000073184633,0.000103757599259,-0.000000073184633,0.000103757599259,-0.000001378314029,0.000101313548782,-0.000000088293887,0.00010383747376,-0.000000073179014,0.00010375759032,-0.000000073179014,0.00010375759032,0.032213,0.0200038,0.0200139,0.0200038,0.0200079,0.0204296,0.032213,0.0130246,0.000535754,0.000535754,0.000531795,0.000114035,0.000114035,0.000111729,0.000104125,0.000108044,0.0132952,0.0132952,0.0001,9.88613e-05,0.000103831,0.000100001,0.000100001,9.88619e-05,0.000103831,0.000103831,0.000102692,0.000103926,0.000103831,0.000103831,8.34279e-05,8.70742e-08,4.51786e-06,8.70843e-08,4.22985e-07,4.01995e-05,8.34279e-05,0.000123297,4.02033e-05,4.02033e-05,4.4367e-05,4.51771e-06,4.51771e-06,4.77058e-06,2.84612e-07,4.22981e-07,8.41193e-05,8.41193e-05,1.97082e-10,8.63489e-08,8.72694e-08,1.97082e-10,1.97082e-10,8.65544e-08,8.70824e-08,8.70824e-08,2.23605e-07,1.38381e-07,8.70724e-08,8.70724e-08,
0.15,0.2,0.941959192330703,0.973905402710907,0.989995058609228,1.010000060515263,0.989971116940585,1.009994039403906,0.98999505859399,1.010000060524448,0.989989414309592,1.010000160669672,0.988762535032627,1.009357289816233,0.941959192330703,0.973905402710907,0.034675249148787,0.047759604436647,0.000633613535117,0.001346561615112,0.000633613535117,0.001346561615112,0.00062156696266,0.001325145817922,0.000005829568587,0.000129014087296,0.000005829568587,0.000129014087296,0.00000550711549,0.00012513384972,-0.000000123437683,0.000105544049132,-0.000000235541234,0.000110660561971,0.035370902554659,0.048864502411994,0.035370902554659,0.048864502411994,-0.000000000325076,0.00010000006913,-0.000001273567162,0.000096392691652,-0.000000097407905,0.000104978027469,-0.000000000258949,0.000100000514895,-0.000000000258949,0.000100000514895,-0.000001273829472,0.000096393203855,-0.000000097094467,0.000104977976029,-0.000000097094467,0.000104977976029,-0.000001414431717,0.000101297276396,-0.000000118638699,0.000105116675582,-0.000000097085259,0.000104977960768,-0.000000097085259,0.000104977960768,0.0319462,0.020005,0.0200229,0.020005,0.0200107,0.0205948,0.0319462,0.0130844,0.000712948,0.000712948,0.000703579,0.000123185,0.000123185,0.000119627,0.000105667,0.000110896,0.0134936,0.0134936,0.0001,9.76663e-05,0.000105075,0.000100001,0.000100001,9.7667e-05,0.000105075,0.000105075,0.000102712,0.000105235,0.000105075,0.000105075,0.000110007,1.16112e-07,6.62206e-06,1.16127e-07,6.45337e-07,5.44644e-05,0.000110007,0.000163472,5.44841e-05,5.44841e-05,6.0034e-05,6.62189e-06,6.62189e-06,6.9786e-06,4.59369e-07,6.45333e-07,0.00011205,0.00011205,2.64343e-10,1.13954e-07,1.16374e-07,2.64343e-10,2.64343e-10,1.14228e-07,1.16125e-07,1.16125e-07,2.96563e-07,1.85987e-07,1.1611e-07,1.1611e-07,
0.2,0.25,0.930754003951009,0.962443262260148,0.989993864924297,1.010000072599559,0.989949857528288,1.009983891018614,0.989993864901122,1.010000072613168,0.989986420448114,1.010000098532691,0.988100059184995,1.008857695310373,0.930754003951009,0.962443262260148,0.045400075305239,0.058539970314607,0.001124427935881,0.002017817567615,0.001124427935881,0.002017817567615,0.001100370755567,0.001977112241876,0.000015800315305,0.000150451138254,0.000015800315305,0.000150451138254,0.000015232049378,0.000144996449709,-0.000000056857428,0.00010728532535,-0.00000019964956,0.000113680668757,0.046608505021279,0.06029422877744,0.046608505021279,0.06029422877744,-0.000000000392819,0.000100000070956,-0.000001274069351,0.000095211593207,-0.000000121141593,0.000106183295873,-0.000000000325576,0.000100000647439,-0.000000000325576,0.000100000647439,-0.000001274397474,0.000095212233626,-0.000000120765709,0.000106183251419,-0.000000120765709,0.000106183251419,-0.000001449722588,0.000101266059402,-0.000000149416819,0.000106395565715,-0.000000120752054,0.000106183228197,-0.000000120752054,0.000106183228197,0.0316893,0.0200062,0.020034,0.0200062,0.0200137,0.0207576,0.0316893,0.0131399,0.00089339,0.00089339,0.000876741,0.000134651,0.000134651,0.000129764,0.000107342,0.00011388,0.0136857,0.0136857,0.0001,9.64857e-05,0.000106304,0.000100001,0.000100001,9.64866e-05,0.000106304,0.000106304,0.000102716,0.000106545,0.000106304,0.000106304,0.000135903,1.45149e-07,9.02985e-06,1.4517e-07,9.17401e-07,6.91431e-05,0.000135903,0.00020303,6.91984e-05,6.91984e-05,7.60649e-05,9.02971e-06,9.02971e-06,9.49269e-06,6.83127e-07,9.17397e-07,0.000139923,0.000139923,3.32371e-10,1.40868e-07,1.45478e-07,3.32372e-10,3.32372e-10,1.41211e-07,1.45167e-07,1.45167e-07,3.68428e-07,2.34308e-07,1.45146e-07,1.45146e-07,
0.25,0.3,0.919809155510855,0.951250829523402,0.989992685861057,1.010000084741069,0.989919693142063,1.009966954712196,0.989992685828313,1.010000084759952,0.989983115772457,1.009999882713118,0.987307441669113,1.00822564016809,0.919809155510855,0.951250829523402,0.055730492607208,0.068922029152866,0.00174506407304,0.002821854088399,0.00174506407304,0.002821854088399,0.001702093299663,0.002753099682329,0.000032436160363,0.000180915985923,0.000032436160363,0.000180915985923,0.000031440478582,0.000173604897144,0.000000161342865,0.000109340403486,-0.000000012559351,0.000117014073778,0.057584086632239,0.071455928344849,0.057584086632239,0.071455928344849,-0.000000000461306,0.000100000072792,-0.00000127436675,0.000094044968876,-0.000000144638878,0.000107373648239,-0.00000000039296,0.000100000781474,-0.00000000039296,0.000100000781474,-0.000001274760676,0.000094045737455,-0.000000144200685,0.000107373612419,-0.000000144200685,0.000107373612419,-0.000001484198274,0.000101220268603,-0.000000180614603,0.000107673956009,-0.000000144181724,0.000107373579599,-0.000000144181724,0.000107373579599,0.0314417,0.0200074,0.0200473,0.0200074,0.0200168,0.0209182,0.0314417,0.0131915,0.00107679,0.00107679,0.00105101,0.00014848,0.00014848,0.000142164,0.000109179,0.000117027,0.0138718,0.0138718,0.000100001,9.53193e-05,0.000107518,0.000100001,0.000100001,9.53205e-05,0.000107518,0.000107518,0.000102704,0.000107855,0.000107518,0.000107518,0.000161146,1.7418e-07,1.17438e-05,1.74208e-07,1.24452e-06,8.42238e-05,0.000161146,0.000241982,8.43423e-05,8.43423e-05,9.24494e-05,1.17438e-05,1.17438e-05,1.23134e-05,9.61244e-07,1.24451e-06,0.000167738,0.000167738,4.01158e-10,1.67103e-07,1.74577e-07,4.0116e-10,4.0116e-10,1.67516e-07,1.74205e-07,1.74205e-07,4.39209e-07,2.83326e-07,1.74176e-07,1.74176e-07,
0.3,0.35,0.909115679453581,0.940318697101552,0.989991521240369,1.010000096936558,0.989879133286806,1.009941719847006,0.989991521196429,1.010000096961566,0.989979382679309,1.00999942296884,0.986389817430582,1.007466251653917,0.909115679453581,0.940318697101552,0.065680674332684,0.0789202489793,0.002490528583627,0.003753402330295,0.002490528583627,0.003753402330295,0.002420232483788,0.003646344829268,0.00005721749267,0.000221929374144,0.00005721749267,0.000221929374144,0.000055520993665,0.000212364057249,0.000000619708828,0.000111828753809,0.000000414289392,0.00012078006246,0.068306693709935,0.082358929747614,0.068306693709935,0.082358929747614,-0.000000000530525,0.000100000074636,-0.00000127446431,0.000092892641237,-0.000000167902056,0.00010854926924,-0.000000000461091,0.00010000091698,-0.000000000461091,0.00010000091698,-0.00000127492402,0.000092893537904,-0.000000167401696,0.000108549243702,-0.000000167401696,0.000108549243702,-0.000001517870282,0.000101160268059,-0.000000212218689,0.000108951662918,-0.000000167376574,0.000108549199647,-0.000000167376574,0.000108549199647,0.031203,0.0200086,0.0200626,0.0200086,0.02002,0.0210764,0.031203,0.0132396,0.00126287,0.00126287,0.00122611,0.000164712,0.000164712,0.000156843,0.000111209,0.000120366,0.0140522,0.0140522,0.000100001,9.41671e-05,0.000108717,0.000100001,0.000100001,9.41685e-05,0.000108717,0.000108717,0.000102678,0.000109164,0.000108717,0.000108717,0.000185765,2.03201e-07,1.47664e-05,2.03238e-07,1.63197e-06,9.96946e-05,0.000185765,0.00028034,9.99115e-05,9.99115e-05,0.000109177,1.47668e-05,1.47668e-05,1.54411e-05,1.29902e-06,1.63197e-06,0.000195493,0.000195493,4.70695e-10,1.92673e-07,2.03668e-07,4.70697e-10,4.70697e-10,1.93155e-07,2.03234e-07,2.03234e-07,5.08911e-07,3.33028e-07,2.03197e-07,2.03197e-07,
0.35,0.4,0.898665015283619,0.929637890066716,0.989990370885292,1.010000109182863,0.989826770213254,1.009906756854863,0.989990370828527,1.010000109214845,0.98997508683598,1.009998612120173,0.985352177561085,1.00658451688429,0.898665015283619,0.929637890066716,0.075264242204969,0.088548525677567,0.003355963575172,0.004807341977657,0.003355963575172,0.004807341977657,0.003248502677807,0.004650315790127,0.000091545684131,0.000274927248457,0.000091545684131,0.000274927248457,0.00008876629134,0.000262577181523,0.000001423381955,0.000114886913542,0.000001186052696,0.000125114991154,0.078784961115357,0.09301213354821,0.078784961115357,0.09301213354821,-0.00000000060047,0.000100000076489,-0.000001274366891,0.000091754435046,-0.000000190933399,0.000109710341263,-0.00000000052996,0.000100001053941,-0.00000000052996,0.000100001053941,-0.000001274892356,0.000091755459709,-0.000000190371026,0.000109710327655,-0.000000190371026,0.000109710327655,-0.000001550749992,0.000101086415223,-0.000000244215981,0.000110228507379,-0.000000190338884,0.000109710270729,-0.000000190338884,0.000109710270729,0.0309729,0.0200097,0.02008,0.0200097,0.0200235,0.0212323,0.0309729,0.0132843,0.00145138,0.00145138,0.00140181,0.000183382,0.000183382,0.000173811,0.000113464,0.000123929,0.0142272,0.0142272,0.000100001,9.30288e-05,0.000109901,0.000100002,0.000100002,9.30304e-05,0.000109901,0.000109901,0.000102637,0.000110473,0.000109901,0.000109901,0.000209785,2.32209e-07,1.81001e-05,2.32254e-07,2.085e-06,0.000115544,0.000209785,0.000318115,0.000115902,0.000115902,0.000126237,1.81011e-05,1.81011e-05,1.88762e-05,1.70171e-06,2.085e-06,0.000223187,0.000223187,5.40972e-10,2.1759e-07,2.32745e-07,5.40974e-10,5.40974e-10,2.18141e-07,2.3225e-07,2.3225e-07,5.77542e-07,3.83397e-07,2.32205e-07,2.32205e-07,
0.4,0.45,0.888448986735752,0.919199841393493,0.989989234621052,1.010000121476891,0.98976127622474,1.00986071464368,0.989989234549836,1.010000121516695,0.989970078413852,1.009997327237548,0.984199371001404,1.005585284270292,0.888448986735752,0.919199841393493,0.084494290943594,0.097820208983418,0.004336645246737,0.005978699479557,0.004336645246737,0.005978699479557,0.004180830764784,0.005758707623005,0.000136745600628,0.000341263531733,0.000136745600628,0.000341263531733,0.000132376872205,0.00032544991904,0.000002692941245,0.000118667224156,0.000002423324351,0.000130171024251,0.089027135366753,0.10342403651902,0.089027135366753,0.10342403651902,-0.000000000671129,0.00010000007835,-0.000001274079264,0.000090630177207,-0.00000021373516,0.000110857044437,-0.000000000599557,0.000100001192337,-0.000000000599557,0.000100001192337,-0.000001274670446,0.000090631329757,-0.000000213110934,0.000110857044402,-0.000000213110934,0.000110857044402,-0.000001582848663,0.000100999061064,-0.000000276593657,0.000111504314724,-0.000000213070917,0.000110856972973,-0.000000213070917,0.000110856972973,0.0307509,0.0200109,0.0200994,0.0200109,0.0200272,0.0213859,0.0307509,0.0133259,0.00164205,0.00164205,0.00157788,0.000204518,0.000204518,0.000193073,0.000115974,0.000127748,0.0143969,0.0143969,0.000100001,9.19043e-05,0.000111071,0.000100002,0.000100002,9.1906e-05,0.00011107,0.00011107,0.000102582,0.000111781,0.00011107,0.00011107,0.000233231,2.61199e-07,2.17471e-05,2.61254e-07,2.60878e-06,0.000131759,0.000233231,0.000355317,0.000132309,0.000132309,0.00014362,2.17494e-05,2.17494e-05,2.26187e-05,2.1745e-06,2.60879e-06,0.000250819,0.000250819,6.1198e-10,2.41865e-07,2.61805e-07,6.11984e-10,6.11984e-10,2.42485e-07,2.61249e-07,2.61249e-07,6.45111e-07,4.34419e-07,2.61194e-07,2.61194e-07,
