0,0.02,0.9,1.122,0.877253448,1.1,0.9,1.1746552,0.9,1.12204,0.89509086,1.104,0.9,1.2401484,0.9,1.12204,0.895002876,1.104,0.9,1.3204128,0.222,0.222747,0.274655,0.22204,0.208909,0.340148,0.22204,0.208997,0.420413,1.87915e-23,4.17884e-23,9.27441e-23,1.36707e-23,3.02927e-23,4.15492e-23,1.01334e-23,2.14463e-23,2.40354e-23,
0.02,0.04,0.9177777835,1.1434439669,0.8537925747,1.0814157843,0.9385852673,1.2245600995,0.9179571474,1.1441284163,0.8893773781,1.1060974744,0.9948890282,1.352545247,0.9179563384,1.1441216432,0.8889724764,1.105654181,1.0632678393,1.5076058233,0.225666,0.227623,0.285975,0.226171,0.21672,0.357656,0.226165,0.216682,0.444338,3.76461e-23,8.40488e-23,1.95369e-22,2.74467e-23,6.25317e-23,9.1891e-23,2.03203e-23,4.37527e-23,5.68903e-23,
0.04,0.06,0.9351029016,1.1644809243,0.8297413171,1.0617426357,0.9725343777,1.2684967239,0.9358174411,1.1662376756,0.8827466616,1.1068424491,1.0825698326,1.4561548725,0.935811083,1.1662135525,0.8818188291,1.1057064962,1.215917264,1.6823028407,0.229378,0.232001,0.295962,0.23042,0.224096,0.373585,0.230402,0.223888,0.466386,5.66091e-23,1.27055e-22,3.08882e-22,4.13965e-23,9.71671e-23,1.51939e-22,3.06003e-23,6.73315e-23,9.95212e-23,
0.06,0.08,0.9519643828,1.1850902422,0.8051920367,1.0410951055,1.0021011801,1.3067884089,0.9535647365,1.1883386275,0.8752447988,1.1062930732,1.1633831553,1.5513930496,0.9535436547,1.1882843418,0.8736023449,1.1044747163,1.3584163879,1.8450567779,0.233126,0.235903,0.304687,0.234774,0.231048,0.38801,0.234741,0.230872,0.48664,7.57314e-23,1.71105e-22,4.34426e-22,5.55991e-23,1.34698e-22,2.22762e-22,4.10235e-23,9.26484e-23,1.5308e-22,
0.08,0.1,0.9683530092,1.205253569,0.7802318227,1.0195816697,1.0275299681,1.3397463993,0.9711836403,1.2104078855,0.8669163058,1.1049488597,1.2376569456,1.6386600812,0.9711345442,1.2103098733,0.8643811611,1.1028315421,1.4912157473,1.9963999498,0.236901,0.23935,0.312216,0.239224,0.238033,0.401003,0.239175,0.23845,0.505184,9.5069e-23,2.16519e-22,5.73278e-22,7.01435e-23,1.75672e-22,3.05584e-22,5.16494e-23,1.20219e-22,2.18907e-22,
0.1,0.12,0.9842612166,1.2249547088,0.7549426918,0.9973049573,1.0490557259,1.3676701605,0.9886594865,1.2324200265,0.8578041827,1.1029752851,1.3057067575,1.7183412707,0.9885652724,1.2322486096,0.8542112263,1.0997461385,1.6147488927,2.1368447406,0.240693,0.242362,0.318614,0.243761,0.245171,0.412635,0.243683,0.245535,0.522096,1.14684e-22,2.63645e-22,7.26868e-22,8.51301e-23,2.20692e-22,4.01795e-22,6.2549e-23,1.50619e-22,2.98699e-22,
0.12,0.14,0.9996829976,1.2441795037,0.7294017828,0.9743619718,1.0669043706,1.3908476874,1.0059783137,1.2543437923,0.8479499682,1.099828282,1.3678361361,1.7908073833,1.0058183522,1.2540716061,0.8431463809,1.0952894689,1.7294329615,2.2668842653,0.244497,0.24496,0.323943,0.248365,0.251878,0.422971,0.248253,0.252143,0.537451,1.3465e-22,3.12891e-22,8.9695e-22,1.00685e-22,2.70493e-22,5.13202e-22,7.38249e-23,1.84596e-22,3.94568e-22,
0.14,0.16,1.014613809,1.2629157197,0.7036815471,0.9508443078,1.0812929938,1.40955581,1.0231268425,1.2761551059,0.8373937914,1.095560192,1.4243369963,1.8564716213,1.0228772516,1.2757514081,0.8312384356,1.0895298916,1.8356692338,2.3869930097,0.248302,0.247163,0.328263,0.253028,0.258166,0.432135,0.252874,0.258291,0.551324,1.55039e-22,3.64641e-22,1.08516e-21,1.16924e-22,3.25747e-22,6.41403e-22,8.55565e-23,2.22775e-22,5.08229e-22,
0.16,0.18,1.0290504823,1.2811529384,0.6778499333,0.9268383606,1.0899328589,1.4240604961,1.0400924546,1.2978310504,0.8261744211,1.090221686,1.4754899903,1.9156244206,1.0397263587,1.2972619962,0.8185372459,1.0825332573,1.9338436712,2.4976274538,0.252102,0.248988,0.334128,0.257739,0.264047,0.440134,0.257536,0.263996,0.563784,1.75933e-22,4.19346e-22,1.2935e-21,1.33988e-22,3.87268e-22,7.88438e-22,9.78563e-23,2.65959e-22,6.41991e-22,
0.18,0.2,1.0429911385,1.2988824519,0.6519705669,0.9024255307,1.0956788994,1.4346171497,1.056863172,1.3193498292,0.8143293131,1.0838618239,1.5215648666,1.9685868747,1.0563509476,1.3185787317,0.8050907839,1.0743630024,2.0243274387,2.5992266744,0.255891,0.250455,0.338938,0.262487,0.269533,0.447022,0.262228,0.269272,0.574899,1.97427e-22,4.77498e-22,1.52417e-21,1.52038e-22,4.55959e-22,9.56613e-22,1.10854e-22,3.15051e-22,7.98497e-22,
