0,0,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.9,1.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,
0,0.02,0.9,1.122,0.877253448,1.1,0.9,1.1746552,0.9,1.12204,0.89509086,1.104,0.9,1.2401484,0.9,1.12204,0.895002876,1.104,0.9,1.3204128,0.222,0.222747,0.274655,0.22204,0.208909,0.340148,0.22204,0.208997,0.420413,1.47475e-20,3.71099e-20,2.38036e-19,1.75064e-20,6.17823e-20,2.24655e-19,1.21325e-20,4.82243e-20,2.45323e-19,
0.02,0.04,0.917777783530339,1.143443966890705,0.853792574691862,1.081415784300373,0.938585267274898,1.224560099463335,0.917957147387823,1.144128416306988,0.889377378101575,1.106097474385713,0.994889028202672,1.35254524697935,0.917956338388106,1.144121643208259,0.888972476436747,1.105654181000196,1.063267839291023,1.507605823291055,0.225666,0.227623,0.285975,0.226171,0.21672,0.357656,0.226165,0.216682,0.444338,1.20747e-18,1.53225e-18,8.30391e-18,1.97026e-19,2.06383e-18,6.04893e-18,1.89922e-18,2.02903e-18,8.73821e-18,
0.04,0.06,0.935102901600127,1.164480924302819,0.829741317064175,1.061742635671141,0.972534377711271,1.26849672390022,0.935817441081781,1.166237675587034,0.882746661564675,1.106842449110418,1.082569832606034,1.456154872454739,0.935811082966953,1.166213552474111,0.881818829104913,1.105706496227791,1.215917264031789,1.682302840719762,0.229378,0.232001,0.295962,0.23042,0.224096,0.373585,0.230402,0.223888,0.466386,2.42577e-18,3.16189e-18,2.16539e-17,2.34187e-18,7.09051e-18,2.49452e-17,2.3742e-18,7.50054e-18,2.27968e-17,
0.06,0.08,0.951964382755583,1.185090242196977,0.805192036697967,1.041095105451235,1.002101180067508,1.30678840894858,0.953564736511476,1.188338627522619,0.875244798846428,1.106293073167674,1.163383155280633,1.551393049624114,0.95354365468569,1.18828434176785,0.873602344884661,1.104474716312873,1.358416387866499,1.845056777945135,0.233126,0.235903,0.304687,0.234774,0.231048,0.38801,0.234741,0.230872,0.48664,4.35903e-18,8.3734e-18,3.70217e-17,3.98893e-18,1.86523e-17,7.38501e-17,7.5571e-18,2.03401e-17,4.30244e-17,
0.08,0.1,0.968353009219689,1.205253568982928,0.780231822721402,1.019581669701143,1.027529968140032,1.339746399348824,0.971183640316866,1.210407885454768,0.866916305835526,1.104948859735574,1.237656945641871,1.63866008115923,0.971134544234627,1.210309873300873,0.864381161139702,1.102831542075737,1.491215747294993,1.996399949765327,0.236901,0.23935,0.312216,0.239224,0.238033,0.401003,0.239175,0.23845,0.505184,7.66866e-18,1.19016e-17,5.0725e-17,6.81035e-18,3.02768e-17,8.64605e-17,9.68333e-18,3.26119e-17,7.96833e-17,
0.1,0.12,0.984261216645949,1.224954708828018,0.754942691750667,0.997304957276184,1.049055725883408,1.367670160528915,0.988659486541142,1.232420026493259,0.857804182716963,1.102975285084822,1.305706757456466,1.718341270706403,0.98856527244698,1.232248609616336,0.854211226270138,1.099746138539493,1.614748892712795,2.136844740638917,0.240693,0.242362,0.318614,0.243761,0.245171,0.412635,0.243683,0.245535,0.522096,1.18371e-17,2.05419e-17,7.83702e-17,1.20642e-17,4.64601e-17,1.12505e-16,1.8295e-17,5.45581e-17,1.09697e-16,
0.12,0.14,0.999682997639105,1.244179503651194,0.729401782791919,0.974361971831172,1.066904370575471,1.390847687392224,1.005978313670109,1.254343792276974,0.847949968225174,1.099828282025144,1.367836136113968,1.790807383282662,1.005818352172536,1.254071606057293,0.843146380860609,1.095289468929825,1.72943296152828,2.266884265266156,0.244497,0.24496,0.323943,0.248365,0.251878,0.422971,0.248253,0.252143,0.537451,1.78827e-17,4.81074e-17,1.50187e-16,1.71136e-17,6.96654e-17,1.33258e-16,2.44932e-17,7.86568e-17,1.43317e-16,
0.14,0.16,1.014613808951371,1.262915719673118,0.703681547134887,0.950844307826776,1.081292993785011,1.40955581002964,1.023126842476835,1.276155105947041,0.837393791419556,1.095560192014974,1.424336996305257,1.856471621307867,1.022877251563495,1.275751408145474,0.831238435567274,1.089529891618564,1.835669233844791,2.386993009738261,0.248302,0.247163,0.328263,0.253028,0.258166,0.432135,0.252874,0.258291,0.551324,2.7181e-17,7.46598e-17,2.153e-16,3.18784e-17,1.13796e-16,1.87511e-16,3.26895e-17,1.1281e-16,1.9163e-16,
0.16,0.18,1.029050482262956,1.281152938394823,0.677849933274514,0.9268383606121,1.08993285888009,1.424060496101328,1.040092454632566,1.297831050359047,0.826174421109696,1.090221686024745,1.475489990252439,1.91562442056633,1.039726358715315,1.297261996151507,0.818537245881119,1.082533257325792,1.933843671183584,2.497627453752037,0.252102,0.248988,0.334128,0.257739,0.264047,0.440134,0.257536,0.263996,0.563784,4.84968e-17,1.03409e-16,2.60466e-16,4.46374e-17,1.63438e-16,2.67241e-16,4.66743e-17,1.59497e-16,2.88881e-16,
0.18,0.2,1.042991138456066,1.298882451879215,0.651970566902311,0.902425530661769,1.095678899384931,1.434617149656159,1.05686317204701,1.319349829160925,0.814329313051254,1.083861823901384,1.52156486663678,1.96858687465097,1.056350947607793,1.31857873172604,0.805090783899239,1.074363002372918,2.02432743871184,2.599226674376534,0.255891,0.250455,0.338938,0.262487,0.269533,0.447022,0.262228,0.269272,0.574899,6.20199e-17,1.30434e-16,3.15292e-16,6.23812e-17,2.34214e-16,3.75341e-16,6.4164e-17,2.24817e-16,3.78781e-16,
0.2,0.22,1.056435105292071,1.316097162211709,0.626102926013973,0.87768242204923,1.098729294255473,1.44147090617822,1.073427636903162,1.34069072925626,0.801894655027393,1.076528110938735,1.562820820373203,2.015676175462237,1.072737145293948,1.339678306508705,0.790945207230186,1.065080238153779,2.107477411428611,2.692212931847976,0.259662,0.251579,0.342742,0.267263,0.274633,0.452855,0.266941,0.274135,0.584736,7.13438e-17,1.46514e-16,3.28852e-16,8.92613e-17,2.91653e-16,4.24441e-16,8.57325e-17,2.88568e-16,4.67143e-16,
0.22,0.24,1.069382838402135,1.332791485018274,0.60030166415289,0.852681035241037,1.099176556507587,1.444941626808778,1.089775092353695,1.361834084590584,0.788905409924866,1.068266551800519,1.599506833381465,2.057197112108456,1.088871900286496,1.360538692635344,0.776144925154115,1.054743836983752,2.183636664750453,2.776992237858955,0.263409,0.252379,0.345765,0.272059,0.279361,0.45769,0.271667,0.278599,0.593356,8.64572e-17,1.8632e-16,3.78315e-16,1.18117e-16,3.57214e-16,4.87401e-16,1.1837e-16,3.52528e-16,5.65554e-16,
0.24,0.26,1.081835845502326,1.348961256921197,0.574619004427927,0.8274889542996,1.097243885786129,1.445201333242077,1.105895363847809,1.382761241201368,0.77539535690835,1.059121701935018,1.631862006505488,2.093442467636691,1.104742952093841,1.381139095067284,0.760732662153361,1.043410514480066,2.25313494992761,2.853954906797794,0.267125,0.25287,0.347957,0.276866,0.283726,0.46158,0.276396,0.282678,0.60082,9.49796e-17,2.08564e-16,4.00286e-16,1.55149e-16,4.3053e-16,5.27638e-16,1.42952e-16,4.0496e-16,6.29161e-16,
0.26,0.28,1.093796613745034,1.364603646814994,0.549103387008227,0.802169528584289,1.093134061236528,1.442425818743197,1.121778841059111,1.403454523475446,0.761397130791382,1.049136716613676,1.660115882733386,2.12469678445438,1.120338801859542,1.401459905669636,0.744749518924157,1.031134908620075,2.316289154711036,2.923476090384052,0.270807,0.253066,0.349292,0.281676,0.28774,0.464581,0.281121,0.286385,0.607187,1.07062e-16,2.32983e-16,4.14185e-16,1.90453e-16,5.09394e-16,6.15444e-16,1.78561e-16,5.02287e-16,7.30554e-16,
0.28,0.3,1.105268540119403,1.379717070846986,0.523799350917728,0.776782049042918,1.087002226500349,1.436822359094661,1.137416460386752,1.423897201560446,0.746942259697238,1.038353397719077,1.684266907806481,2.151462919518345,1.135648684061175,1.421482658968685,0.728235030975523,1.017969655617967,2.373403749680122,2.985916296136401,0.274449,0.252983,0.34982,0.286481,0.291411,0.467196,0.285834,0.289735,0.612513,1.3757e-16,2.72533e-16,4.5693e-16,2.33568e-16,5.76707e-16,6.55753e-16,2.15033e-16,5.72379e-16,8.03446e-16,
0.3,0.32,1.116255864814486,1.394301110989204,0.498748063887027,0.751381919187408,1.07899393598935,1.428592154102684,1.152799688003566,1.444073459879501,0.732061201098328,1.026812238401389,1.704568131664383,2.173947061809148,1.150662539226375,1.441189989521355,0.711227224916837,1.003965462754505,2.424771220630874,3.041622641151941,0.278045,0.252634,0.349598,0.291274,0.294751,0.469379,0.290527,0.292738,0.616851,1.81909e-16,3.5214e-16,5.4252e-16,3.19232e-16,6.85497e-16,7.38461e-16,2.71494e-16,6.67686e-16,9.52135e-16,
0.32,0.34,1.126763607459832,1.408356437090464,0.473966282380656,0.726020820849082,1.069200248118244,1.420049294534405,1.167920503426447,1.46396836670112,0.716783376318153,1.014552465716276,1.721373216510028,2.192251768765434,1.165370987625624,1.46056559083259,0.693762672531303,0.989171178288616,2.470672487414382,3.090942291459048,0.281593,0.252055,0.350849,0.296048,0.297769,0.470879,0.295195,0.295409,0.62027,2.25655e-16,3.98933e-16,5.71956e-16,3.79254e-16,7.99659e-16,8.55425e-16,3.28713e-16,7.83334e-16,1.08298e-15,
